Year,Month,Day,Hour,PSI_North,PSI_South,PSI_East,PSI_West,PSI_Central,PSI_Overall_Singapore,PM2.5_North,PM2.5_South,PM2.5_East,PM2.5_West,PM2.5_Central,PM2.5_Overall_Singapore
2013,3,9,5pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,9,6pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,9,7pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,9,8pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,9,9pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,9,10pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,9,11pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,9,12am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,10,1am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,10,2am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,10,3am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,10,4am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,10,5am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,10,6am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,10,7am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,10,8am,29,23,28,31,31,23-31,18,17,17,18,15,15-18
2013,3,10,9am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,10,10am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,10,11am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,10,12pm,28,23,26,31,33,23-33,18,17,16,18,16,16-18
2013,3,10,1pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,10,2pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,10,3pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,10,4pm,27,22,26,30,33,22-33,17,17,16,17,16,16-17
2013,3,10,5pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,10,6pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,10,7pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,10,8pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,10,9pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,10,10pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,10,11pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,10,12am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,11,1am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,11,2am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,11,3am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,11,4am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,11,5am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,11,6am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,11,7am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,11,8am,29,29,26,33,37,26-37,18,18,15,18,17,15-18
2013,3,11,9am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,11,10am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,11,11am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,11,12pm,27,27,26,33,34,26-34,18,17,15,17,16,15-18
2013,3,11,1pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,11,2pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,11,3pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,11,4pm,28,24,26,30,29,24-30,18,17,15,18,18,15-18
2013,3,11,5pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,11,6pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,11,7pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,11,8pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,11,9pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,11,10pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,11,11pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,11,12am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,12,1am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,12,2am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,12,3am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,12,4am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,12,5am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,12,6am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,12,7am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,12,8am,30,26,27,33,32,26-33,17,19,18,20,17,17-20
2013,3,12,9am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,12,10am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,12,11am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,12,12pm,30,27,27,32,31,27-32,17,19,18,20,17,17-20
2013,3,12,1pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,12,2pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,12,3pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,12,4pm,28,27,27,34,31,27-34,17,19,18,19,17,17-19
2013,3,12,5pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,12,6pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,12,7pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,12,8pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,12,9pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,12,10pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,12,11pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,12,12am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,13,1am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,13,2am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,13,3am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,13,4am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,13,5am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,13,6am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,13,7am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,13,8am,33,23,25,39,28,23-39,16,17,17,20,16,16-20
2013,3,13,9am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,13,10am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,13,11am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,13,12pm,32,22,26,36,27,22-36,16,16,17,20,16,16-20
2013,3,13,1pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,13,2pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,13,3pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,13,4pm,30,24,26,33,28,24-33,17,17,17,21,16,16-21
2013,3,13,5pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,13,6pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,13,7pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,13,8pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,13,9pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,13,10pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,13,11pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,13,12am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,14,1am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,14,2am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,14,3am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,14,4am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,14,5am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,14,6am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,14,7am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,14,8am,34,24,26,44,31,24-44,18,14,17,23,17,14-23
2013,3,14,9am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,14,10am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,14,11am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,14,12pm,32,23,25,43,30,23-43,18,15,16,23,17,15-23
2013,3,14,1pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,14,2pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,14,3pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,14,4pm,31,23,26,36,30,23-36,19,15,17,24,18,15-24
2013,3,14,5pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,14,6pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,14,7pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,14,8pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,14,9pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,14,10pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,14,11pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,14,12am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,15,1am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,15,2am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,15,3am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,15,4am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,15,5am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,15,6am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,15,7am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,15,8am,28,25,27,40,31,25-40,18,16,17,20,18,16-20
2013,3,15,9am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,15,10am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,15,11am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,15,12pm,27,23,27,35,30,23-35,17,15,16,19,17,15-19
2013,3,15,1pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,15,2pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,15,3pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,15,4pm,25,21,25,27,27,21-27,15,13,15,16,16,13-16
2013,3,15,5pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,15,6pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,15,7pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,15,8pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,15,9pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,15,10pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,15,11pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,15,12am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,16,1am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,16,2am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,16,3am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,16,4am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,16,5am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,16,6am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,16,7am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,16,8am,26,18,19,26,24,18-26,14,13,12,14,14,12-14
2013,3,16,9am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,16,10am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,16,11am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,16,12pm,26,16,19,24,23,16-26,15,12,12,14,13,12-15
2013,3,16,1pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,16,2pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,16,3pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,16,4pm,24,16,18,24,23,16-24,15,13,12,13,13,12-15
2013,3,16,5pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,16,6pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,16,7pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,16,8pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,16,9pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,16,10pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,16,11pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,16,12am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,17,1am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,17,2am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,17,3am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,17,4am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,17,5am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,17,6am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,17,7am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,17,8am,20,21,19,21,21,19-21,12,11,12,12,10,10-12
2013,3,17,9am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,17,10am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,17,11am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,17,12pm,20,20,19,20,20,19-20,12,11,11,12,10,10-12
2013,3,17,1pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,17,2pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,17,3pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,17,4pm,21,15,20,22,18,15-22,13,11,12,13,10,10-13
2013,3,17,5pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,17,6pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,17,7pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,17,8pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,17,9pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,17,10pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,17,11pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,17,12am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,18,1am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,18,2am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,18,3am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,18,4am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,18,5am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,18,6am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,18,7am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,18,8am,23,17,20,24,20,17-24,15,13,12,14,13,12-15
2013,3,18,9am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,18,10am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,18,11am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,18,12pm,24,18,20,24,21,18-24,15,14,13,14,13,13-15
2013,3,18,1pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,18,2pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,18,3pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,18,4pm,24,23,19,23,23,19-24,15,14,12,14,13,12-15
2013,3,18,5pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,18,6pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,18,7pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,18,8pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,18,9pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,18,10pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,18,11pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,18,12am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,19,1am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,19,2am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,19,3am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,19,4am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,19,5am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,19,6am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,19,7am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,19,8am,27,18,18,27,26,18-27,16,14,12,15,13,12-16
2013,3,19,9am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,19,10am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,19,11am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,19,12pm,26,18,18,26,23,18-26,15,14,11,15,12,11-15
2013,3,19,1pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,19,2pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,19,3pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,19,4pm,26,28,19,27,28,19-28,14,15,12,16,13,12-16
2013,3,19,5pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,19,6pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,19,7pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,19,8pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,19,9pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,19,10pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,19,11pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,19,12am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,20,1am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,20,2am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,20,3am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,20,4am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,20,5am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,20,6am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,20,7am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,20,8am,24,21,20,32,32,20-32,15,14,12,16,11,11-16
2013,3,20,9am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,20,10am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,20,11am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,20,12pm,25,20,20,26,30,20-30,16,13,11,17,10,10-17
2013,3,20,1pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,20,2pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,20,3pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,20,4pm,26,20,20,28,27,20-28,17,13,12,18,11,11-18
2013,3,20,5pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,20,6pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,20,7pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,20,8pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,20,9pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,20,10pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,20,11pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,20,12am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,21,1am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,21,2am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,21,3am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,21,4am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,21,5am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,21,6am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,21,7am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,21,8am,31,20,25,39,36,20-39,16,13,14,18,14,13-18
2013,3,21,9am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,21,10am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,21,11am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,21,12pm,31,20,25,39,35,20-39,16,13,14,18,14,13-18
2013,3,21,1pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,21,2pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,21,3pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,21,4pm,23,24,22,31,29,22-31,15,13,14,18,14,13-18
2013,3,21,5pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,21,6pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,21,7pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,21,8pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,21,9pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,21,10pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,21,11pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,21,12am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,22,1am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,22,2am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,22,3am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,22,4am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,22,5am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,22,6am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,22,7am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,22,8am,29,26,23,35,38,23-38,12,9,11,18,13,9-18
2013,3,22,9am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,22,10am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,22,11am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,22,12pm,29,25,22,35,37,22-37,13,9,11,17,13,9-17
2013,3,22,1pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,22,2pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,22,3pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,22,4pm,19,15,17,25,21,15-25,12,9,11,16,12,9-16
2013,3,22,5pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,22,6pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,22,7pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,22,8pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,22,9pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,22,10pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,22,11pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,22,12am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,23,1am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,23,2am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,23,3am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,23,4am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,23,5am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,23,6am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,23,7am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,23,8am,30,16,21,29,22,16-30,18,11,14,19,13,11-19
2013,3,23,9am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,23,10am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,23,11am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,23,12pm,31,14,22,31,24,14-31,19,11,14,20,14,11-20
2013,3,23,1pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,23,2pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,23,3pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,23,4pm,34,16,23,35,25,16-35,21,12,15,24,14,12-24
2013,3,23,5pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,23,6pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,23,7pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,23,8pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,23,9pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,23,10pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,23,11pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,23,12am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,24,1am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,24,2am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,24,3am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,24,4am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,24,5am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,24,6am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,24,7am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,24,8am,21,19,19,31,27,19-31,13,10,12,21,12,10-21
2013,3,24,9am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,24,10am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,24,11am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,24,12pm,19,19,19,30,25,19-30,12,9,11,21,11,9-21
2013,3,24,1pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,24,2pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,24,3pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,24,4pm,21,16,18,26,25,16-26,11,8,11,18,11,8-18
2013,3,24,5pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,24,6pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,24,7pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,24,8pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,24,9pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,24,10pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,24,11pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,24,12am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,25,1am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,25,2am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,25,3am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,25,4am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,25,5am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,25,6am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,25,7am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,25,8am,28,21,23,32,30,21-32,18,12,14,16,13,12-18
2013,3,25,9am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,25,10am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,25,11am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,25,12pm,29,19,25,31,28,19-31,17,12,15,15,14,12-17
2013,3,25,1pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,25,2pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,25,3pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,25,4pm,32,27,29,25,29,25-32,18,14,17,16,16,14-18
2013,3,25,5pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,25,6pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,25,7pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,25,8pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,25,9pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,25,10pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,25,11pm,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,25,12am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,26,1am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,26,2am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,26,3am,-,-,-,-,-,-,-,-,-,-,-,-
2013,3,26,4am,-,-,-,-,-,-,-,-,-,-,-,-
